route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE1273991,671,OCESN844826F0600640348,"844826",0,,
OCE1273991,671,OCESN844828F0400440350,"844828",0,,
OCE1273991,671,OCESN844824F0500540346,"844824",0,,
OCE1273991,671,OCESN844830F0800840352,"844830",0,,
OCE1273991,1674,OCESN844846F0400440373,"844846",0,,
OCE1273991,1307,OCESN844846F0600640372,"844846",0,,
OCE1273991,1674,OCESN844848F0500540377,"844848",0,,
OCE1273991,1307,OCESN844848F1001040376,"844848",0,,
OCE1273991,1491,OCESN844840F0400440364,"844840",0,,
OCE1273991,1439,OCESN844842F0500540366,"844842",0,,
OCE1273991,1491,OCESN844844F1001040370,"844844",0,,
OCE1273991,178,OCESN844842F0600640367,"844842",0,,
OCE1273991,456,OCESN844820F0300340340,"844820",0,,
OCE1273991,456,OCESN844818F0300340337,"844818",0,,
OCE1273991,671,OCESN844800F0300340323,"844800",0,,
OCE1273991,671,OCESN844802F0200240325,"844802",0,,
OCESN-87295063-87296012,6301,OCESN846607F0200240545,"846607",0,,
OCE1105897,4370,OCESN847417F0800840580,"847417",1,,
OCE1105897,4370,OCESN847423F1001040599,"847423",1,,
OCE1105897,4236,OCESN847427F1601640607,"847427",1,,
OCE1105897,4370,OCESN847419F0700740584,"847419",1,,
OCE1105897,6126,OCESN847421F0600640590,"847421",1,,
OCE1105897,671,OCESN847415F0300340575,"847415",1,,
OCE1105897,4236,OCESN847405F1001040558,"847405",1,,
OCE1105897,1090,OCESN847405F0800840557,"847405",1,,
OCE1105897,1090,OCESN847407F0300340562,"847407",1,,
OCE1105897,1090,OCESN847411F0400440568,"847411",1,,
OCE1105897,4367,OCESN847413F0800840572,"847413",1,,
OCE1105897,4236,OCESN847409F0800840565,"847409",1,,
OCE1105897,1090,OCESN847445F1201240652,"847445",1,,
OCE1105897,1090,OCESN847447F0300340654,"847447",1,,
OCE1105897,4236,OCESN847445F1401440648,"847445",1,,
OCE1105897,4239,OCESN847445F1501540651,"847445",1,,
OCE1105897,4367,OCESN847453F0700740667,"847453",1,,
OCE1105897,4239,OCESN847459F0100140677,"847459",1,,
OCE1105897,6126,OCESN847449F1201240658,"847449",1,,
OCE1105897,4239,OCESN847451F1101140663,"847451",1,,
OCE1105897,1090,OCESN847451F1201240664,"847451",1,,
OCE1105897,4367,OCESN847431F0600640620,"847431",1,,
OCE1105897,1090,OCESN847433F0300340626,"847433",1,,
OCE1105897,1090,OCESN847427F0800840610,"847427",1,,
OCE1105897,1090,OCESN847429F0300340615,"847429",1,,
OCE1105897,1090,OCESN847441F0300340643,"847441",1,,
OCE1105897,1090,OCESN847435F0300340633,"847435",1,,
OCE1105897,4236,OCESN847439F0800840637,"847439",1,,
OCE1105897,1090,OCESN847439F0900940638,"847439",1,,
OCE1105897,1090,OCESN847401F0300340552,"847401",1,,
OCE1105897,4238,OCESN847419F1901940583,"847419",1,,
OCE1105897,4267,OCESN847421F1201240589,"847421",1,,
OCE1105897,4238,OCESN847445F2202240649,"847445",1,,
OCE1105897,4267,OCESN847417F2202240581,"847417",1,,
OCE1105897,4238,OCESN847413F1401440573,"847413",1,,
OCE1105897,4238,OCESN847417F2302340578,"847417",1,,
OCE1105897,4267,OCESN847449F1701740657,"847449",1,,
OCE1105897,4238,OCESN847431F1301340621,"847431",1,,
OCE1105897,4267,OCESN847439F1701740640,"847439",1,,
OCE1105897,4238,OCESN847459F0600640678,"847459",1,,
OCE1105897,4267,OCESN847427F1501540609,"847427",1,,
OCE1105897,309,OCESN847423F2002040595,"847423",1,,
OCE1105897,4267,OCESN847423F1801840596,"847423",1,,
OCE1105897,43,OCESN847405F1901940554,"847405",1,,
OCE1105897,4238,OCESN847451F1701740662,"847451",1,,
OCE1105897,43,OCESN847409F1401440564,"847409",1,,
OCE1105897,4367,OCESN847444F1201240647,"847444",0,,
OCE1105897,4239,OCESN847460F0100140679,"847460",0,,
OCE1105897,4239,OCESN847424F0800840601,"847424",0,,
OCE1105897,4236,OCESN847406F0700740559,"847406",0,,
OCE1105897,4236,OCESN847422F1101140592,"847422",0,,
OCE1105897,671,OCESN847406F0900940560,"847406",0,,
OCE1105897,671,OCESN847422F0800840593,"847422",0,,
OCE1105897,4367,OCESN847456F1501540673,"847456",0,,
OCE1105897,6126,OCESN847428F0900940614,"847428",0,,
OCE1105897,671,OCESN847444F0900940645,"847444",0,,
OCE1105897,4370,OCESN847426F1001040604,"847426",0,,
OCE1105897,671,OCESN847440F0300340641,"847440",0,,
OCE1105897,6126,OCESN847432F0600640624,"847432",0,,
OCE1105897,4370,OCESN847430F0900940618,"847430",0,,
OCE1105897,1090,OCESN847416F0300340577,"847416",0,,
OCE1105897,671,OCESN847446F0300340653,"847446",0,,
OCE1105897,671,OCESN847438F0900940635,"847438",0,,
OCE1105897,4367,OCESN847412F0700740571,"847412",0,,
OCE1105897,671,OCESN847450F1001040659,"847450",0,,
OCE1105897,4236,OCESN847452F0700740666,"847452",0,,
OCE1105897,1090,OCESN847454F0400440668,"847454",0,,
OCE1105897,671,OCESN847414F0300340574,"847414",0,,
OCE1105897,671,OCESN847408F0300340563,"847408",0,,
OCE1105897,671,OCESN847402F0200240553,"847402",0,,
OCE1105897,4239,OCESN847458F1001040675,"847458",0,,
OCE1105897,671,OCESN847420F1001040588,"847420",0,,
OCE1105897,4370,OCESN847434F1001040631,"847434",0,,
OCE1105897,4367,OCESN847450F0900940661,"847450",0,,
OCE1105897,4367,OCESN847420F1201240585,"847420",0,,
OCE1105897,4236,OCESN847438F1101140634,"847438",0,,
OCE1105897,43,OCESN847434F2502540627,"847434",0,,
OCE1105897,309,OCESN847458F1801840676,"847458",0,,
OCE1105897,4238,OCESN847430F1801840619,"847430",0,,
OCE1105897,4267,OCESN847438F1901940636,"847438",0,,
OCE1105897,4267,OCESN847432F1401440623,"847432",0,,
OCE1105897,4238,OCESN847434F2202240630,"847434",0,,
OCE1105897,4238,OCESN847456F2402440672,"847456",0,,
OCE1105897,309,OCESN847444F2502540646,"847444",0,,
OCE1105897,4267,OCESN847422F1801840594,"847422",0,,
OCE1105897,309,OCESN847420F2202240586,"847420",0,,
OCE1105897,4267,OCESN847450F2102140660,"847450",0,,
OCE1105897,4267,OCESN847412F2002040570,"847412",0,,
OCE1105897,43,OCESN847456F2602640670,"847456",0,,
OCE1105897,309,OCESN847424F2102140600,"847424",0,,
OCE1105897,43,OCESN847428F2002040613,"847428",0,,
OCE1105897,309,OCESN847426F2402440606,"847426",0,,
OCESN-87276006-87271007,3949,OCESN847483F0100140689,"847483",1,,
OCESN-87276006-87271007,3949,OCESN847479F0100140688,"847479",1,,
OCESN-87276006-87271007,4418,OCESN847477F0100140687,"847477",1,,
OCESN-87276006-87271007,4418,OCESN847487F0100140690,"847487",1,,
OCESN-87276006-87271007,7973,OCESN847495F0100140693,"847495",1,,
OCESN-87276006-87271007,2034,OCESN847493F0100140692,"847493",1,,
OCESN-87276006-87271007,2034,OCESN847489F0100140691,"847489",1,,
OCESN-87276006-87271007,3949,OCESN847475F0100140686,"847475",1,,
OCESN-87276006-87271007,3949,OCESN847467F0100140682,"847467",1,,
OCESN-87276006-87271007,3949,OCESN847463F0100140680,"847463",1,,
OCESN-87276006-87271007,2034,OCESN847469F0100140683,"847469",1,,
OCESN-87276006-87271007,2034,OCESN847473F0100140685,"847473",1,,
OCESN-87276006-87271007,3949,OCESN847471F0100140684,"847471",1,,
OCESN-87313510-87271007,2034,OCESN847465F0100140681,"847465",1,,
OCE1105898,5676,OCESN847771F0200240818,"847771",1,,
OCE1105898,9606,OCESN847773F0100140820,"847773",1,,
OCE1105898,4680,OCESN847739F0200240804,"847739",1,,
OCE1105898,521,OCESN847741F0400440806,"847741",1,,
OCE1105898,521,OCESN847737F0200240802,"847737",1,,
OCE1105898,941,OCESN847727F0700740796,"847727",1,,
OCE1105898,6385,OCESN847731F0200240799,"847731",1,,
OCE1105898,521,OCESN847743F0200240808,"847743",1,,
OCE1105898,521,OCESN847751F0300340814,"847751",1,,
OCE1105898,6385,OCESN847745F0200240809,"847745",1,,
OCE1105898,10690,OCESN847747F0500540811,"847747",1,,
OCE1105898,941,OCESN847709F0300340778,"847709",1,,
OCE1105898,4293,OCESN847711F0300340780,"847711",1,,
OCE1105898,521,OCESN847713F0300340782,"847713",1,,
OCE1105898,941,OCESN847703F0300340773,"847703",1,,
OCE1105898,521,OCESN847705F0300340774,"847705",1,,
OCE1105898,521,OCESN847707F0200240776,"847707",1,,
OCE1105898,521,OCESN847715F0300340783,"847715",1,,
OCE1105898,941,OCESN847723F0200240791,"847723",1,,
OCE1105898,521,OCESN847725F0200240793,"847725",1,,
OCE1105898,521,OCESN847727F0600640795,"847727",1,,
OCE1105898,521,OCESN847717F0300340785,"847717",1,,
OCE1105898,521,OCESN847719F0300340787,"847719",1,,
OCE1105898,722,OCESN847721F0200240790,"847721",1,,
OCE1105898,12543,OCESN847500F0200240694,"847500",0,,
OCE1105898,941,OCESN847726F0200240794,"847726",0,,
OCE1105898,521,OCESN847728F0300340797,"847728",0,,
OCE1105898,521,OCESN847724F0300340792,"847724",0,,
OCE1105898,941,OCESN847720F0500540789,"847720",0,,
OCE1105898,4293,OCESN847720F0600640788,"847720",0,,
OCE1105898,722,OCESN847730F0200240798,"847730",0,,
OCE1105898,722,OCESN847752F0300340815,"847752",0,,
OCE1105898,941,OCESN847734F0200240801,"847734",0,,
OCE1105898,521,OCESN847732F0300340800,"847732",0,,
OCE1105898,4680,OCESN847754F0200240816,"847754",0,,
OCE1105898,10550,OCESN847738F0200240803,"847738",0,,
OCE1105898,521,OCESN847748F0300340812,"847748",0,,
OCE1105898,521,OCESN847750F0200240813,"847750",0,,
OCE1105898,521,OCESN847742F0200240807,"847742",0,,
OCE1105898,521,OCESN847740F0300340805,"847740",0,,
OCE1105898,6385,OCESN847746F0400440810,"847746",0,,
OCE1105898,521,OCESN847712F0200240781,"847712",0,,
OCE1105898,521,OCESN847716F0300340784,"847716",0,,
OCE1105898,521,OCESN847718F0300340786,"847718",0,,
OCE1105898,521,OCESN847706F0300340775,"847706",0,,
OCE1105898,521,OCESN847708F0200240777,"847708",0,,
OCE1105898,941,OCESN847710F0200240779,"847710",0,,
OCE1105900,1479,OCESN847519F0100140713,"847519",1,,
OCE1105900,1479,OCESN847521F0100140715,"847521",1,,
OCE1105900,3486,OCESN847515F0100140709,"847515",1,,
OCE1105900,460,OCESN847517F0100140711,"847517",1,,
OCE1105900,1479,OCESN847523F0100140717,"847523",1,,
OCE1105900,1101,OCESN847531F0300340723,"847531",1,,
OCE1105900,1101,OCESN847533F0200240725,"847533",1,,
OCE1105900,1479,OCESN847527F0400440720,"847527",1,,
OCE1105900,1881,OCESN847529F0300340721,"847529",1,,
OCE1105900,3486,OCESN847509F0300340705,"847509",1,,
OCE1105900,3486,OCESN847507F0300340703,"847507",1,,
OCE1105900,1347,OCESN847503F0200240698,"847503",1,,
OCE1105900,1347,OCESN847505F0600640700,"847505",1,,
OCE1105900,1443,OCESN847505F0800840701,"847505",1,,
OCE1105900,1443,OCESN847503F0400440697,"847503",1,,
OCE1105900,460,OCESN847524F0100140718,"847524",0,,
OCE1105900,1101,OCESN847532F0100140724,"847532",0,,
OCE1105900,3486,OCESN847502F0300340696,"847502",0,,
OCE1105900,1101,OCESN847530F0200240722,"847530",0,,
OCE1105900,1479,OCESN847504F0100140699,"847504",0,,
OCE1105900,1479,OCESN847526F0100140719,"847526",0,,
OCE1105900,1443,OCESN847514F0500540708,"847514",0,,
OCE1105900,3486,OCESN847508F0200240704,"847508",0,,
OCE1105900,1479,OCESN847512F0300340706,"847512",0,,
OCE1105900,1347,OCESN847514F0400440707,"847514",0,,
OCE1105900,3486,OCESN847516F0100140710,"847516",0,,
OCE1105900,4625,OCESN847520F1201240714,"847520",0,,
OCE1105900,3486,OCESN847522F0200240716,"847522",0,,
OCE1105900,3486,OCESN847518F0100140712,"847518",0,,
OCE1105900,1479,OCESN847506F0300340702,"847506",0,,
OCE1105903,79,OCESN847617F0300340748,"847617",1,,
OCE1105903,1808,OCESN847617F0400440747,"847617",1,,
OCE1105903,4125,OCESN847617F0200240749,"847617",1,,
OCE1105903,1423,OCESN847619F0200240751,"847619",1,,
OCE1105903,127,OCESN847619F0300340750,"847619",1,,
OCE1105903,1423,OCESN847615F0200240743,"847615",1,,
OCE1105903,1423,OCESN847607F0200240730,"847607",1,,
OCE1105903,127,OCESN847607F0300340731,"847607",1,,
OCE1105903,1423,OCESN847603F0300340726,"847603",1,,
OCE1105903,1423,OCESN847605F0300340729,"847605",1,,
OCE1105903,100,OCESN847609F0300340735,"847609",1,,
OCE1105903,127,OCESN847615F0400440742,"847615",1,,
OCE1105903,4125,OCESN847609F0100140733,"847609",1,,
OCE1105903,79,OCESN847609F0200240734,"847609",1,,
OCE1105903,100,OCESN847621F0200240756,"847621",1,,
OCE1105903,950,OCESN847635F0300340768,"847635",1,,
OCE1105903,6685,OCESN847635F0200240769,"847635",1,,
OCE1105903,1423,OCESN847625F0200240765,"847625",1,,
OCE1105903,79,OCESN847621F0300340758,"847621",1,,
OCE1105903,4125,OCESN847621F0400440757,"847621",1,,
OCE1105903,127,OCESN847612F0400440738,"847612",0,,
OCE1105903,1423,OCESN847612F0200240737,"847612",0,,
OCE1105903,79,OCESN847640F0100140771,"847640",0,,
OCE1105903,4479,OCESN847640F0300340772,"847640",0,,
OCE1105903,4125,OCESN847614F0500540741,"847614",0,,
OCE1105903,79,OCESN847614F0400440739,"847614",0,,
OCE1105903,100,OCESN847614F0200240740,"847614",0,,
OCE1105903,127,OCESN847604F0300340728,"847604",0,,
OCE1105903,127,OCESN847634F0500540766,"847634",0,,
OCE1105903,1423,OCESN847634F0300340767,"847634",0,,
OCE1105903,1423,OCESN847604F0200240727,"847604",0,,
OCE1105903,1795,OCESN847640F0200240770,"847640",0,,
OCE1105903,1423,OCESN847610F0200240736,"847610",0,,
OCE1105903,1423,OCESN847608F0200240732,"847608",0,,
OCE1105903,127,OCESN847622F0400440761,"847622",0,,
OCE1105903,100,OCESN847624F0400440762,"847624",0,,
OCE1105903,5785,OCESN847620F0500540753,"847620",0,,
OCE1105903,79,OCESN847624F0500540764,"847624",0,,
OCE1105903,4125,OCESN847624F0200240763,"847624",0,,
OCE1105903,127,OCESN847620F0300340752,"847620",0,,
OCE1105903,100,OCESN847616F0200240746,"847616",0,,
OCE1105903,4125,OCESN847616F0400440745,"847616",0,,
OCE1105903,79,OCESN847616F0300340744,"847616",0,,
OCE1105903,186,OCESN847622F0300340759,"847622",0,,
OCE1105903,1120,OCESN847622F0200240760,"847622",0,,
OCE1105903,5787,OCESN847620F0400440755,"847620",0,,
OCE1109948,1434,OCESN849603F0400441733,"849603",1,,
OCE1109948,671,OCESN849629F0300341755,"849629",1,,
OCE1109948,671,OCESN849625F0200241750,"849625",1,,
OCE1109948,7248,OCESN849627F0500541752,"849627",1,,
OCE1109948,5588,OCESN849631F0600641757,"849631",1,,
OCE1109948,1584,OCESN849635F0500541761,"849635",1,,
OCE1109948,4369,OCESN849637F0300341762,"849637",1,,
OCE1109948,671,OCESN849633F0300341759,"849633",1,,
OCE1109948,2147,OCESN849635F0700741760,"849635",1,,
OCE1109948,671,OCESN849607F0400441738,"849607",1,,
OCE1109948,2663,OCESN849605F0200241736,"849605",1,,
OCE1109948,5483,OCESN849609F0200241741,"849609",1,,
OCE1109948,1584,OCESN849621F0300341746,"849621",1,,
OCE1109948,671,OCESN849623F0200241748,"849623",1,,
OCE1109948,2663,OCESN849615F0300341743,"849615",1,,
OCE1109948,2663,OCESN849619F0400441744,"849619",1,,
OCE1109948,671,OCESN847877F0200240926,"847877",1,,
OCE1109948,5054,OCESN847947F0200241054,"847947",1,,
OCE1109948,116,OCESN847881F0400440936,"847881",1,,
OCE1109948,11054,OCESN847883F0800840937,"847883",1,,
OCE1109948,1423,OCESN847863F0400440898,"847863",1,,
OCE1109948,1795,OCESN847881F0500540934,"847881",1,,
OCE1109948,127,OCESN847863F0300340897,"847863",1,,
OCE1109948,7121,OCESN847881F0100140935,"847881",1,,
OCE1109948,4125,OCESN847883F0400440938,"847883",1,,
OCE1109948,949,OCESN847885F0900940940,"847885",1,,
OCE1109948,127,OCESN847887F1001040941,"847887",1,,
OCE1109948,1423,OCESN847887F0700740942,"847887",1,,
OCE1109948,3683,OCESN847933F0800841027,"847933",1,,
OCE1109948,950,OCESN847885F0500540939,"847885",1,,
OCE1109948,127,OCESN847935F1301341034,"847935",1,,
OCE1109948,1423,OCESN847935F1001041033,"847935",1,,
OCE1109948,127,OCESN847867F0300340910,"847867",1,,
OCE1109948,1423,OCESN847867F0200240911,"847867",1,,
OCE1109948,127,OCESN847873F0500540917,"847873",1,,
OCE1109948,1423,OCESN847871F0200240916,"847871",1,,
OCE1109948,4125,OCESN847869F1201240914,"847869",1,,
OCE1109948,127,OCESN847871F0300340915,"847871",1,,
OCE1109948,1808,OCESN847869F0600640912,"847869",1,,
OCE1109948,79,OCESN847869F1101140913,"847869",1,,
OCE1109948,4125,OCESN847865F0100140902,"847865",1,,
OCE1109948,949,OCESN847875F0500540923,"847875",1,,
OCE1109948,1423,OCESN847879F0300340930,"847879",1,,
OCE1109948,127,OCESN847879F0200240929,"847879",1,,
OCE1109948,950,OCESN847875F0800840922,"847875",1,,
OCE1109948,1423,OCESN847873F0800840918,"847873",1,,
OCE1109948,79,OCESN847865F0300340903,"847865",1,,
OCE1109948,1808,OCESN847865F0400440904,"847865",1,,
OCE1109948,79,OCESN847809F0900940829,"847809",1,,
OCE1109948,4125,OCESN847809F1001040830,"847809",1,,
OCE1109948,1808,OCESN847809F0500540831,"847809",1,,
OCE1109948,4125,OCESN847831F0800840862,"847831",1,,
OCE1109948,1808,OCESN847835F0800840866,"847835",1,,
OCE1109948,1423,OCESN847827F0300340856,"847827",1,,
OCE1109948,4125,OCESN847835F0900940865,"847835",1,,
OCE1109948,127,OCESN847827F0400440857,"847827",1,,
OCE1109948,127,OCESN847829F0200240858,"847829",1,,
OCE1109948,1423,OCESN847855F0800840881,"847855",1,,
OCE1109948,1423,OCESN847829F0300340859,"847829",1,,
OCE1109948,1808,OCESN847831F0500540861,"847831",1,,
OCE1109948,127,OCESN847855F0500540880,"847855",1,,
OCE1109948,79,OCESN847831F0900940860,"847831",1,,
OCE1109948,79,OCESN847835F0500540867,"847835",1,,
OCE1109948,96,OCESN847857F0500540884,"847857",1,,
OCE1109948,4125,OCESN847853F0500540876,"847853",1,,
OCE1109948,79,OCESN847853F0400440877,"847853",1,,
OCE1109948,949,OCESN847857F0800840886,"847857",1,,
OCE1109948,6388,OCESN847857F0900940885,"847857",1,,
OCE1109948,127,OCESN847859F0100140890,"847859",1,,
OCE1109948,1808,OCESN847853F0300340875,"847853",1,,
OCE1109948,1423,OCESN847859F0200240891,"847859",1,,
OCE1109948,127,OCESN847931F1101141022,"847931",1,,
OCE1109948,629,OCESN847933F1001041025,"847933",1,,
OCE1109948,186,OCESN847931F0900941019,"847931",1,,
OCE1109948,127,OCESN847927F0600641010,"847927",1,,
OCE1109948,1423,OCESN847927F0700741011,"847927",1,,
OCE1109948,1120,OCESN847931F0800841021,"847931",1,,
OCE1109948,127,OCESN847945F0100141052,"847945",1,,
OCE1109948,116,OCESN847937F0400441040,"847937",1,,
OCE1109948,7121,OCESN847937F0700741039,"847937",1,,
OCE1109948,1808,OCESN847939F0200241044,"847939",1,,
OCE1109948,96,OCESN847941F0300341046,"847941",1,,
OCE1109948,4125,OCESN847939F0300341045,"847939",1,,
OCE1109948,1795,OCESN847937F0600641038,"847937",1,,
OCE1109948,7142,OCESN847933F2302341029,"847933",1,,
OCE1109948,1423,OCESN847945F0400441051,"847945",1,,
OCE1109948,4526,OCESN847943F0200241050,"847943",1,,
OCE1109948,6388,OCESN847941F0400441047,"847941",1,,
OCE1109948,116,OCESN847943F0100141049,"847943",1,,
OCE1109948,8888,OCESN847917F1101140986,"847917",1,,
OCE1109948,8889,OCESN847917F0800840987,"847917",1,,
OCE1109948,1423,OCESN847919F0100140990,"847919",1,,
OCE1109948,8887,OCESN847917F1001040985,"847917",1,,
OCE1109948,96,OCESN847915F1801840980,"847915",1,,
OCE1109948,2890,OCESN847917F0700740983,"847917",1,,
OCE1109948,1898,OCESN847917F0600640984,"847917",1,,
OCE1109948,950,OCESN847923F0200241000,"847923",1,,
OCE1109948,127,OCESN847925F0500541004,"847925",1,,
OCE1109948,4334,OCESN847925F0600641005,"847925",1,,
OCE1109948,949,OCESN847923F0600640999,"847923",1,,
OCE1109948,127,OCESN847919F0300340991,"847919",1,,
OCE1109948,949,OCESN847921F1301340994,"847921",1,,
OCE1109948,950,OCESN847921F0700740995,"847921",1,,
OCE1109948,6388,OCESN847915F1501540979,"847915",1,,
OCE1109948,127,OCESN847903F0400440953,"847903",1,,
OCE1109948,127,OCESN847905F1301340955,"847905",1,,
OCE1109948,1423,OCESN847905F1401440956,"847905",1,,
OCE1109948,1423,OCESN847903F0500540952,"847903",1,,
OCE1109948,949,OCESN847901F0600640946,"847901",1,,
OCE1109948,6388,OCESN847901F0200240947,"847901",1,,
OCE1109948,96,OCESN847901F0700740948,"847901",1,,
OCE1109948,127,OCESN847911F0300340970,"847911",1,,
OCE1109948,1423,OCESN847911F0500540971,"847911",1,,
OCE1109948,949,OCESN847915F1701740978,"847915",1,,
OCE1109948,127,OCESN847909F0400440965,"847909",1,,
OCE1109948,1423,OCESN847907F0100140959,"847907",1,,
OCE1109948,127,OCESN847907F0300340960,"847907",1,,
OCE1109948,1423,OCESN847909F0200240964,"847909",1,,
OCE1109948,7144,OCESN847933F2202241030,"847933",1,,
OCE1109948,72,OCESN847943F0700741048,"847943",1,,
OCE1109948,7143,OCESN847933F2102141026,"847933",1,,
OCE1109948,127,OCESN847878F0700740927,"847878",0,,
OCE1109948,950,OCESN847822F0100140852,"847822",0,,
OCE1109948,186,OCESN847820F0600640851,"847820",0,,
OCE1109948,949,OCESN847822F0400440853,"847822",0,,
OCE1109948,127,OCESN847826F0200240855,"847826",0,,
OCE1109948,1423,OCESN847826F0300340854,"847826",0,,
OCE1109948,1120,OCESN847820F0400440850,"847820",0,,
OCE1109948,4125,OCESN847880F0900940931,"847880",0,,
OCE1109948,5016,OCESN847818F0400440848,"847818",0,,
OCE1109948,1808,OCESN847880F0500540932,"847880",0,,
OCE1109948,127,OCESN847820F0700740849,"847820",0,,
OCE1109948,79,OCESN847880F0800840933,"847880",0,,
OCE1109948,1423,OCESN847852F0200240874,"847852",0,,
OCE1109948,127,OCESN847854F0400440879,"847854",0,,
OCE1109948,127,OCESN847832F0300340864,"847832",0,,
OCE1109948,1423,OCESN847832F0200240863,"847832",0,,
OCE1109948,1795,OCESN847850F0400440868,"847850",0,,
OCE1109948,10678,OCESN847850F0600640869,"847850",0,,
OCE1109948,1423,OCESN847854F0700740878,"847854",0,,
OCE1109948,127,OCESN847852F0300340873,"847852",0,,
OCE1109948,1423,OCESN847856F0200240882,"847856",0,,
OCE1109948,127,OCESN847856F0100140883,"847856",0,,
OCE1109948,79,OCESN847850F0200240870,"847850",0,,
OCE1109948,93,OCESN847850F0700740871,"847850",0,,
OCE1109948,96,OCESN847850F0500540872,"847850",0,,
OCE1109948,5015,OCESN847818F0300340847,"847818",0,,
OCE1109948,127,OCESN847804F0200240825,"847804",0,,
OCE1109948,964,OCESN847804F0400440824,"847804",0,,
OCE1109948,1808,OCESN847864F0100140900,"847864",0,,
OCE1109948,4284,OCESN847808F0400440827,"847808",0,,
OCE1109948,79,OCESN847864F0400440901,"847864",0,,
OCE1109948,1694,OCESN847802F0100140821,"847802",0,,
OCE1109948,950,OCESN847862F0100140896,"847862",0,,
OCE1109948,949,OCESN847862F0400440895,"847862",0,,
OCE1109948,4125,OCESN847864F0500540899,"847864",0,,
OCE1109948,5785,OCESN847804F0300340823,"847804",0,,
OCE1109948,10008,OCESN847802F0300340822,"847802",0,,
OCE1109948,127,OCESN847808F0300340828,"847808",0,,
OCE1109948,7852,OCESN847866F1101140908,"847866",0,,
OCE1109948,186,OCESN847860F0500540893,"847860",0,,
OCE1109948,127,OCESN847860F1001040892,"847860",0,,
OCE1109948,1120,OCESN847860F0900940894,"847860",0,,
OCE1109948,1808,OCESN847858F0900940889,"847858",0,,
OCE1109948,79,OCESN847866F1001040909,"847866",0,,
OCE1109948,1795,OCESN847866F0900940906,"847866",0,,
OCE1109948,127,OCESN847810F0100140832,"847810",0,,
OCE1109948,96,OCESN847866F0800840905,"847866",0,,
OCE1109948,5785,OCESN847810F0300340834,"847810",0,,
OCE1109948,964,OCESN847810F0200240833,"847810",0,,
OCE1109948,949,OCESN847812F0500540839,"847812",0,,
OCE1109948,1423,OCESN847818F0200240846,"847818",0,,
OCE1109948,4125,OCESN847814F0700740841,"847814",0,,
OCE1109948,1808,OCESN847814F1001040840,"847814",0,,
OCE1109948,1423,OCESN847878F0500540928,"847878",0,,
OCE1109948,10588,OCESN847812F1201240838,"847812",0,,
OCE1109948,96,OCESN847812F1001040837,"847812",0,,
OCE1109948,79,OCESN847814F1101140842,"847814",0,,
OCE1109948,79,OCESN847874F0500540920,"847874",0,,
OCE1109948,4125,OCESN847816F0500540845,"847816",0,,
OCE1109948,1808,OCESN847816F0800840844,"847816",0,,
OCE1109948,4479,OCESN847874F0400440921,"847874",0,,
OCE1109948,79,OCESN847816F0900940843,"847816",0,,
OCE1109948,1423,OCESN847876F0400440925,"847876",0,,
OCE1109948,127,OCESN847876F0800840924,"847876",0,,
OCE1109948,1795,OCESN847874F0300340919,"847874",0,,
OCE1109948,4125,OCESN847858F0600640888,"847858",0,,
OCE1109948,93,OCESN847812F1301340835,"847812",0,,
OCE1109948,79,OCESN847858F1001040887,"847858",0,,
OCE1109948,2663,OCESN849602F0300341732,"849602",0,,
OCE1109948,1584,OCESN849622F0300341747,"849622",0,,
OCE1109948,671,OCESN849610F0400441742,"849610",0,,
OCE1109948,1584,OCESN849624F0300341749,"849624",0,,
OCE1109948,671,OCESN849626F0500541751,"849626",0,,
OCE1109948,671,OCESN849628F0300341754,"849628",0,,
OCE1109948,671,OCESN849630F0500541756,"849630",0,,
OCE1109948,671,OCESN849604F0700741735,"849604",0,,
OCE1109948,4369,OCESN849632F0200241758,"849632",0,,
OCE1109948,2663,OCESN849620F0500541745,"849620",0,,
OCE1109948,671,OCESN849606F0300341737,"849606",0,,
OCE1109948,671,OCESN849608F0300341739,"849608",0,,
OCE1109948,79,OCESN847902F0600640951,"847902",0,,
OCE1109948,1808,OCESN847902F0800840950,"847902",0,,
OCE1109948,2478,OCESN847930F0500541018,"847930",0,,
OCE1109948,79,OCESN847922F0600640996,"847922",0,,
OCE1109948,1808,OCESN847930F0700741017,"847930",0,,
OCE1109948,7928,OCESN847928F0400441012,"847928",0,,
OCE1109948,5626,OCESN847926F0700741009,"847926",0,,
OCE1109948,81,OCESN847928F0200241013,"847928",0,,
OCE1109948,267,OCESN847930F0600641015,"847930",0,,
OCE1109948,127,OCESN847928F0500541014,"847928",0,,
OCE1109948,4125,OCESN847902F1101140949,"847902",0,,
OCE1109948,79,OCESN847930F0800841016,"847930",0,,
OCE1109948,127,OCESN847900F0400440945,"847900",0,,
OCE1109948,10306,OCESN847900F0300340943,"847900",0,,
OCE1109948,10307,OCESN847900F0100140944,"847900",0,,
OCE1109948,1423,OCESN847914F0500540977,"847914",0,,
OCE1109948,127,OCESN847916F0600640981,"847916",0,,
OCE1109948,127,OCESN847914F0300340976,"847914",0,,
OCE1109948,186,OCESN847912F0300340974,"847912",0,,
OCE1109948,1120,OCESN847912F0400440975,"847912",0,,
OCE1109948,127,OCESN847920F0200240992,"847920",0,,
OCE1109948,1423,OCESN847920F0300340993,"847920",0,,
