service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1609,0,0,0,0,0,0,1,20200223,20200329
1607,0,0,0,0,0,1,0,20200222,20200328
10365,1,1,1,1,1,0,0,20200220,20200330
11700,1,1,1,1,1,1,1,20200220,20200330
11699,1,1,1,1,1,1,1,20200331,20200520
8928,0,0,0,0,0,0,1,20200223,20200329
6478,1,1,1,1,1,0,0,20200220,20200520
3536,1,1,1,1,0,0,0,20200331,20200520
3543,1,1,1,1,0,0,0,20200220,20200330
3678,1,1,1,1,1,1,0,20200220,20200330
9534,1,1,1,1,1,0,0,20200330,20200426
10187,1,1,1,1,1,0,0,20200220,20200330
882,0,0,0,0,0,1,0,20200404,20200516
3656,1,1,1,1,1,0,0,20200220,20200520
1735,0,0,0,0,0,0,1,20200405,20200426
10185,1,0,0,0,0,0,0,20200406,20200518
10188,0,1,1,1,1,0,0,20200331,20200520
3398,0,0,0,0,0,1,0,20200222,20200328
1736,0,0,0,0,0,0,1,20200223,20200329
520,1,1,1,1,1,0,0,20200220,20200330
518,1,1,1,1,1,0,0,20200331,20200426
3552,1,1,1,1,1,0,0,20200220,20200330
880,1,1,1,1,1,0,0,20200331,20200426
3452,0,0,0,0,0,1,0,20200220,20200330
3390,1,1,1,1,1,0,0,20200331,20200412
5806,1,1,1,1,1,0,1,20200331,20200520
6402,1,1,1,1,1,0,0,20200220,20200330
883,1,1,1,1,1,1,0,20200220,20200330
3615,1,1,1,1,1,0,0,20200220,20200330
3389,1,1,1,1,1,1,0,20200220,20200330
5803,1,1,1,1,1,1,1,20200220,20200405
3418,1,1,1,1,1,1,1,20200220,20200330
3415,0,0,0,0,0,1,1,20200404,20200426
3416,1,1,1,1,1,0,0,20200331,20200426
11983,1,1,1,1,1,0,0,20200220,20200330
3466,0,0,0,0,0,0,1,20200223,20200329
8674,1,1,1,1,1,0,0,20200220,20200330
5028,1,1,1,1,1,0,0,20200511,20200520
5027,1,1,1,1,1,0,0,20200220,20200507
3519,1,1,1,1,1,1,1,20200220,20200520
3645,1,1,1,1,1,1,0,20200220,20200520
943,1,1,1,1,1,1,1,20200220,20200520
3673,0,0,0,0,0,1,0,20200222,20200516
3414,0,0,0,0,0,1,1,20200222,20200517
3580,1,1,1,1,0,1,0,20200413,20200510
3560,1,1,1,1,1,1,0,20200222,20200520
10624,1,1,1,1,1,1,0,20200220,20200520
3650,1,1,1,1,1,0,0,20200406,20200426
8189,0,0,0,0,1,0,1,20200427,20200510
1171,0,0,0,0,0,0,1,20200223,20200517
3631,1,1,1,1,0,0,0,20200413,20200510
12491,1,1,1,1,1,1,0,20200222,20200520
3578,0,0,0,0,0,1,0,20200222,20200516
2891,1,1,1,1,1,1,0,20200406,20200426
3515,0,0,0,0,0,1,1,20200222,20200517
3494,1,1,1,1,1,0,0,20200220,20200520
1923,1,1,1,1,0,0,0,20200413,20200510
3520,1,1,1,1,0,0,0,20200413,20200510
4353,1,1,1,1,1,0,0,20200220,20200520
6556,1,1,1,1,1,0,0,20200302,20200520
5050,0,0,0,0,1,0,0,20200410,20200424
9249,1,1,1,1,0,0,0,20200220,20200507
10688,0,0,0,0,0,0,1,20200223,20200503
9250,1,1,1,1,0,0,0,20200511,20200520
3313,0,0,0,0,0,0,1,20200223,20200503
6583,0,0,0,0,0,0,1,20200508,20200517
6584,0,0,0,0,0,1,1,20200222,20200503
3074,1,1,1,1,1,0,0,20200511,20200520
3497,1,1,1,1,1,0,0,20200511,20200520
3588,0,0,0,0,0,0,1,20200510,20200517
10734,0,0,0,0,1,0,0,20200427,20200508
2742,0,0,0,0,1,0,0,20200427,20200508
7323,1,1,1,1,1,0,0,20200323,20200419
8460,0,0,0,0,1,0,0,20200427,20200508
1984,1,1,1,1,1,0,0,20200323,20200424
4626,0,0,0,0,0,1,0,20200222,20200502
3496,1,1,1,1,1,0,0,20200325,20200424
3498,1,1,1,1,1,0,0,20200220,20200324
3594,1,1,1,1,1,1,1,20200220,20200507
3593,1,1,1,1,1,0,1,20200508,20200520
10090,0,0,0,0,1,0,0,20200221,20200424
8461,0,0,0,0,0,1,1,20200222,20200503
8459,0,0,0,0,0,0,1,20200509,20200517
3377,0,0,0,0,0,1,0,20200222,20200509
11438,0,0,0,0,0,0,1,20200406,20200419
11437,0,0,0,0,0,0,1,20200315,20200405
1985,1,1,1,1,0,0,0,20200427,20200520
7835,1,1,1,0,1,0,0,20200302,20200310
7836,1,1,1,1,1,0,0,20200323,20200403
3393,0,0,0,0,0,1,0,20200406,20200502
3314,0,0,0,0,0,0,1,20200510,20200517
12535,0,0,0,0,0,0,1,20200223,20200510
8541,1,1,1,1,1,0,0,20200511,20200520
3574,0,0,0,0,0,0,1,20200508,20200517
3332,1,1,1,1,0,0,0,20200427,20200520
3575,0,0,0,0,0,0,1,20200223,20200503
11771,1,1,1,1,1,0,0,20200220,20200520
3407,0,0,0,0,1,0,0,20200427,20200508
3315,0,0,0,0,1,0,0,20200427,20200508
6470,1,1,1,1,1,0,0,20200511,20200520
6469,1,1,1,1,1,0,0,20200220,20200507
3433,1,1,1,1,1,0,0,20200309,20200405
9851,1,1,1,1,1,0,0,20200511,20200520
7718,0,0,0,0,0,1,1,20200516,20200517
5122,1,1,1,1,1,0,0,20200220,20200424
3431,0,0,0,1,1,0,0,20200220,20200221
3331,1,1,1,1,1,0,0,20200220,20200424
1860,1,1,1,1,1,1,0,20200220,20200507
1861,1,1,1,1,1,0,0,20200509,20200520
7717,0,0,0,0,0,1,1,20200222,20200510
3408,0,0,0,0,0,1,1,20200222,20200503
3409,0,0,0,0,0,0,1,20200509,20200517
9769,0,0,0,0,0,0,1,20200223,20200503
9767,0,0,0,0,0,0,1,20200510,20200517
3366,0,0,0,0,0,0,1,20200223,20200517
2594,1,1,1,1,1,0,0,20200302,20200403
9748,0,0,0,0,0,0,1,20200223,20200517
3627,1,1,1,1,0,0,0,20200413,20200510
2612,0,0,0,0,0,0,1,20200308,20200517
2613,0,0,0,0,0,1,0,20200307,20200516
2611,0,0,0,0,0,1,0,20200222,20200229
2221,0,0,0,0,0,1,1,20200307,20200517
2220,0,0,0,0,0,1,1,20200222,20200301
5966,1,1,1,1,1,0,0,20200309,20200520
6152,1,1,1,1,1,1,0,20200307,20200520
6151,1,1,1,1,1,1,0,20200220,20200306
3511,0,0,0,0,0,1,0,20200222,20200516
3592,1,1,1,1,0,0,0,20200413,20200510
3348,0,0,0,0,0,1,1,20200404,20200412
12093,0,0,0,0,0,1,1,20200404,20200412
8920,1,1,1,1,1,0,0,20200220,20200424
3403,1,1,1,1,0,0,0,20200406,20200419
3459,1,1,1,1,1,1,1,20200220,20200520
5249,1,1,1,1,1,0,0,20200504,20200520
3397,1,1,1,1,1,0,0,20200511,20200520
3461,0,0,0,0,0,1,0,20200222,20200516
9917,0,0,0,0,0,1,1,20200222,20200517
5547,1,0,0,0,1,0,0,20200504,20200518
9919,1,1,1,1,1,0,0,20200224,20200501
5546,0,1,1,1,0,0,0,20200505,20200520
1198,0,0,0,0,0,1,0,20200222,20200516
3341,0,0,0,0,0,0,1,20200223,20200517
3399,1,1,1,1,1,0,0,20200220,20200331
1952,0,0,0,0,0,0,1,20200223,20200517
10139,1,1,1,1,0,0,0,20200220,20200520
1658,0,0,0,0,0,1,1,20200222,20200503
1437,0,0,0,0,0,1,0,20200509,20200516
1264,0,0,0,0,0,1,1,20200508,20200517
2051,0,0,0,0,0,1,1,20200508,20200517
1494,1,1,1,1,1,0,0,20200504,20200520
1266,0,0,0,0,1,1,1,20200411,20200503
1267,0,0,0,0,0,1,1,20200222,20200405
1406,1,1,1,1,1,0,0,20200220,20200430
591,1,1,1,1,0,0,0,20200220,20200520
1401,1,1,1,1,1,0,0,20200220,20200520
592,0,0,0,0,1,0,0,20200221,20200515
1934,0,0,0,0,0,1,0,20200404,20200516
1580,0,0,0,0,0,1,1,20200316,20200426
2502,1,1,1,1,1,0,0,20200220,20200520
1439,0,0,0,0,0,1,1,20200222,20200517
538,0,0,0,0,0,1,0,20200222,20200516
1737,1,1,1,1,1,0,0,20200220,20200520
1674,0,0,0,0,0,1,1,20200316,20200426
1522,1,1,1,1,1,0,0,20200323,20200426
3903,1,1,1,1,1,0,0,20200220,20200520
8640,1,1,1,1,0,0,0,20200504,20200507
3151,0,0,0,0,0,1,1,20200316,20200503
3243,0,1,1,1,1,0,0,20200323,20200430
3244,1,0,0,0,0,0,0,20200323,20200427
1679,0,0,0,0,0,1,1,20200508,20200517
9795,0,0,0,0,0,0,1,20200508,20200517
9793,0,0,0,0,0,0,1,20200223,20200503
8600,1,1,1,1,1,0,0,20200323,20200412
7813,1,1,1,1,1,0,0,20200323,20200430
4472,1,1,1,0,0,0,0,20200224,20200318
9823,0,0,0,0,0,0,1,20200405,20200426
4473,1,1,1,1,1,0,0,20200323,20200426
7191,0,0,0,0,1,0,0,20200221,20200515
1706,1,1,1,1,1,0,0,20200224,20200520
1491,0,0,0,0,0,1,1,20200222,20200517
1988,0,0,0,0,0,1,1,20200222,20200517
1635,0,0,0,0,0,1,1,20200222,20200517
3274,0,0,0,0,0,1,1,20200222,20200517
6904,1,1,1,1,1,0,0,20200330,20200410
3102,0,0,0,0,1,0,1,20200427,20200510
6073,0,0,0,0,0,1,1,20200406,20200426
6905,1,1,1,1,1,0,0,20200413,20200426
1409,0,0,0,0,0,1,1,20200406,20200426
6791,1,1,1,1,0,0,0,20200330,20200412
12500,0,0,0,0,0,0,1,20200223,20200517
1707,0,0,0,0,0,1,1,20200222,20200517
2898,0,0,0,0,0,1,1,20200222,20200517
1577,0,0,0,0,0,0,1,20200406,20200426
4464,0,0,0,0,0,1,0,20200222,20200516
1440,1,1,1,1,1,0,0,20200406,20200426
2193,1,1,1,1,1,0,0,20200220,20200520
1547,1,1,1,1,1,0,0,20200316,20200520
10145,1,1,1,1,0,0,0,20200316,20200319
11460,1,1,1,1,1,0,0,20200220,20200520
9313,1,1,1,1,1,0,0,20200316,20200520
1527,1,1,1,1,1,0,0,20200316,20200520
1697,0,1,1,1,1,0,0,20200317,20200410
3088,0,1,1,1,1,0,0,20200317,20200410
6705,0,0,0,0,0,0,1,20200406,20200426
3087,1,1,1,1,1,0,0,20200220,20200315
1431,0,0,0,0,0,1,1,20200406,20200426
9222,0,0,0,0,0,1,0,20200307,20200516
8228,0,0,0,0,0,0,1,20200223,20200517
1615,0,0,0,0,0,1,0,20200222,20200516
3344,0,0,0,0,0,0,1,20200223,20200517
1490,1,1,1,1,1,0,0,20200316,20200520
1699,1,1,1,1,1,0,0,20200220,20200315
1932,1,1,1,1,1,0,0,20200323,20200520
1686,1,1,1,1,1,0,0,20200220,20200520
1434,1,1,1,1,1,0,0,20200220,20200520
1858,1,1,1,1,1,0,0,20200323,20200412
5278,1,1,1,1,1,0,0,20200220,20200520
1713,0,0,0,0,0,1,0,20200222,20200516
8866,0,0,0,0,0,0,1,20200223,20200517
1438,1,1,1,1,0,0,0,20200406,20200419
3457,0,0,0,0,0,1,1,20200222,20200517
1813,1,1,1,1,1,0,0,20200220,20200315
9450,0,0,0,0,0,1,1,20200316,20200426
10913,0,0,0,0,0,1,1,20200316,20200426
1606,0,0,0,0,0,0,1,20200223,20200517
1584,0,0,0,0,0,0,1,20200223,20200517
1142,1,1,1,1,1,0,0,20200220,20200520
11894,0,0,0,0,0,1,1,20200222,20200517
1534,0,0,0,0,0,1,0,20200222,20200516
1745,0,0,0,0,0,1,1,20200316,20200426
1538,0,0,0,0,0,0,1,20200316,20200426
1624,0,0,0,0,0,1,1,20200222,20200517
9737,0,0,0,0,0,1,1,20200222,20200517
1696,0,0,0,0,1,1,1,20200427,20200510
1357,0,0,0,0,0,1,0,20200222,20200315
1472,0,0,0,0,0,1,0,20200411,20200516
1366,0,0,0,0,1,1,1,20200427,20200510
3169,0,0,0,0,0,0,1,20200301,20200517
1436,0,0,0,0,0,1,0,20200229,20200516
8667,0,0,0,0,0,1,0,20200229,20200516
10973,0,0,0,0,0,0,1,20200301,20200517
1468,1,1,1,1,1,1,0,20200220,20200520
470,1,1,1,1,1,0,0,20200220,20200520
9633,0,1,1,1,1,0,0,20200317,20200520
8752,0,1,1,1,1,0,0,20200414,20200430
6437,1,1,1,1,1,0,0,20200220,20200412
9632,1,0,0,0,0,0,0,20200220,20200518
1983,1,1,1,1,1,0,0,20200302,20200520
1675,1,1,1,1,1,0,0,20200302,20200412
8753,1,1,1,1,1,0,0,20200302,20200329
2468,0,0,0,0,0,1,1,20200222,20200508
2297,0,0,0,0,0,1,0,20200229,20200502
1495,0,0,0,0,0,1,0,20200222,20200502
1503,0,0,0,0,0,1,1,20200229,20200508
6861,1,1,1,1,0,0,0,20200427,20200520
3809,0,0,0,0,0,1,0,20200222,20200502
1673,0,0,0,0,0,1,1,20200222,20200508
10551,0,0,0,0,0,1,1,20200316,20200508
3966,0,0,0,0,0,1,0,20200222,20200315
6625,0,0,0,0,0,1,0,20200222,20200329
5674,0,0,0,0,0,0,1,20200301,20200508
1740,0,0,0,0,0,0,1,20200406,20200508
4114,0,0,0,0,0,1,0,20200222,20200502
9112,0,0,0,0,0,1,1,20200316,20200508
12528,1,1,1,1,1,0,0,20200220,20200322
4291,0,0,0,0,0,0,1,20200405,20200508
5730,0,0,0,0,1,0,1,20200427,20200510
4576,0,0,0,0,0,0,1,20200316,20200405
1633,0,0,0,0,0,1,1,20200316,20200405
4865,0,0,0,0,0,1,1,20200222,20200405
1533,0,0,0,0,0,1,0,20200222,20200405
1358,0,0,0,0,1,1,1,20200427,20200517
1611,0,0,0,0,0,1,0,20200222,20200502
7476,0,0,0,0,0,1,1,20200222,20200508
1461,0,0,0,0,0,1,1,20200222,20200503
1681,0,0,0,0,0,0,1,20200223,20200517
1297,0,0,0,0,0,1,0,20200328,20200404
1664,0,0,0,0,0,0,1,20200329,20200405
1504,0,0,0,0,0,1,1,20200222,20200503
11643,0,0,0,0,0,1,0,20200222,20200516
3996,1,1,1,1,0,0,0,20200316,20200416
4015,0,0,0,0,0,1,0,20200411,20200502
1245,0,0,0,0,0,1,1,20200222,20200508
4016,0,0,0,0,0,0,1,20200406,20200508
6254,0,0,0,0,0,0,1,20200223,20200508
10926,0,0,0,0,0,1,0,20200222,20200502
4598,0,0,0,0,0,1,1,20200406,20200508
6255,0,0,0,0,0,1,0,20200222,20200502
9036,1,1,1,1,1,0,0,20200220,20200315
3997,1,1,1,1,1,0,0,20200220,20200315
2482,0,0,0,0,0,0,1,20200223,20200508
1855,0,0,0,0,0,0,1,20200223,20200508
1755,0,0,0,0,0,0,1,20200223,20200322
1562,0,0,0,0,0,1,1,20200222,20200508
1728,0,0,0,0,0,1,1,20200222,20200508
6813,1,1,1,1,1,0,0,20200220,20200520
4281,1,1,1,1,1,0,0,20200220,20200520
12247,1,1,1,1,1,0,0,20200220,20200315
3969,1,1,1,1,1,0,0,20200220,20200315
4599,0,0,0,0,0,0,1,20200328,20200405
12248,0,1,1,1,1,0,0,20200317,20200417
3968,0,1,1,1,1,0,0,20200317,20200417
1089,0,0,0,0,0,1,1,20200229,20200517
7197,1,1,1,1,1,0,0,20200220,20200520
1090,1,1,1,1,1,0,0,20200220,20200520
5796,0,0,0,0,0,1,1,20200509,20200517
1667,0,0,0,0,0,0,1,20200510,20200517
9414,0,0,0,0,0,1,1,20200316,20200508
8804,1,1,1,1,1,0,0,20200220,20200507
1528,0,0,0,0,0,1,1,20200222,20200508
11508,0,0,0,0,0,0,1,20200308,20200508
11461,1,1,1,1,1,0,0,20200220,20200520
10442,1,1,1,1,1,0,0,20200406,20200426
6720,0,0,0,0,0,1,1,20200323,20200508
5843,1,1,1,1,1,0,0,20200220,20200520
8528,0,0,0,0,0,1,1,20200229,20200503
7576,0,0,0,0,0,0,1,20200301,20200322
1506,1,1,1,1,0,0,0,20200302,20200315
8802,0,0,0,0,0,1,1,20200322,20200508
8801,0,0,0,0,0,1,0,20200307,20200321
8800,0,0,0,0,0,0,1,20200308,20200315
9674,0,0,0,0,0,1,1,20200229,20200503
1280,1,1,1,1,1,0,0,20200220,20200520
4008,0,0,0,0,0,1,0,20200307,20200502
2985,0,0,0,0,0,0,1,20200308,20200508
1703,0,0,0,0,0,0,1,20200322,20200508
10565,0,0,0,0,0,1,0,20200307,20200502
10566,0,0,0,0,0,1,0,20200307,20200502
9218,0,0,0,0,0,0,1,20200308,20200322
1751,0,0,0,0,0,0,1,20200301,20200405
7012,0,0,0,0,0,1,1,20200222,20200517
3297,0,0,0,0,0,1,1,20200323,20200426
1473,0,0,0,0,0,0,1,20200308,20200329
2120,0,0,0,0,0,0,1,20200308,20200517
8007,0,0,0,0,0,1,1,20200222,20200517
1474,0,0,0,0,0,1,0,20200222,20200329
1508,0,0,0,0,0,0,1,20200223,20200517
4580,0,0,0,0,0,0,1,20200223,20200517
1477,1,1,1,1,1,0,0,20200316,20200520
2956,1,0,0,0,0,0,0,20200220,20200518
3608,0,1,1,1,1,0,0,20200331,20200520
2955,0,1,1,1,1,0,0,20200317,20200520
2133,0,0,0,0,0,0,1,20200223,20200329
11522,1,0,0,0,0,0,0,20200420,20200518
11407,0,0,0,0,0,0,1,20200223,20200517
3581,1,1,1,1,1,0,0,20200330,20200426
1854,0,0,0,0,1,0,0,20200427,20200508
1726,1,1,1,1,1,0,0,20200330,20200426
8423,0,0,0,0,1,0,0,20200302,20200405
1625,0,0,0,0,0,1,1,20200222,20200517
1750,0,0,0,0,0,1,0,20200229,20200404
11968,0,0,0,0,0,1,1,20200222,20200517
12262,0,0,0,0,0,1,1,20200323,20200426
6301,0,0,0,0,0,1,0,20200222,20200516
4370,1,1,1,1,1,1,1,20200220,20200520
4236,0,0,0,0,0,1,0,20200222,20200516
6126,1,1,1,1,1,1,0,20200220,20200520
4367,0,0,0,0,0,1,1,20200222,20200517
4239,0,0,0,0,0,0,1,20200223,20200517
3949,0,0,0,0,0,1,0,20200229,20200307
4418,0,0,0,0,0,1,1,20200229,20200308
7973,0,0,0,0,0,0,1,20200301,20200308
2034,0,0,0,0,0,0,1,20200301,20200308
5676,1,1,1,1,1,0,0,20200220,20200520
9606,1,1,1,1,0,0,0,20200220,20200520
4680,0,0,0,0,0,1,0,20200222,20200516
6385,0,0,0,0,0,1,1,20200222,20200517
10690,0,0,0,0,1,0,0,20200221,20200515
4293,0,0,0,0,0,0,1,20200223,20200517
12543,1,1,1,1,1,0,0,20200220,20200430
10550,1,1,1,1,1,1,0,20200220,20200520
3486,1,1,1,1,1,0,0,20200220,20200228
4625,1,1,1,1,1,0,0,20200220,20200301
4125,0,0,0,0,0,1,0,20200222,20200315
950,0,0,0,0,0,0,1,20200223,20200419
6685,0,0,0,0,0,0,1,20200426,20200503
4479,0,0,0,0,0,1,1,20200222,20200315
5785,1,1,1,0,0,0,0,20200518,20200520
5787,1,1,1,1,1,0,0,20200220,20200424
5588,0,0,0,0,0,1,0,20200222,20200516
4369,0,0,0,0,0,1,1,20200222,20200517
2147,0,0,0,0,0,1,0,20200222,20200516
2663,0,0,0,0,0,1,0,20200222,20200516
5483,0,0,0,0,0,1,0,20200222,20200516
5054,1,1,1,1,1,0,0,20200220,20200520
11054,0,0,0,0,0,1,0,20200427,20200516
7121,0,0,0,0,0,1,1,20200222,20200315
6388,0,0,0,0,0,0,1,20200223,20200419
4526,0,0,0,0,0,1,1,20200222,20200315
8888,0,0,0,1,1,0,0,20200220,20200403
8889,1,1,1,0,0,0,0,20200224,20200520
8887,0,0,0,1,1,0,0,20200409,20200424
7144,1,1,0,0,0,0,0,20200518,20200519
5016,1,1,0,0,0,0,0,20200427,20200428
10678,0,0,0,0,0,1,1,20200222,20200308
5015,1,1,1,1,0,0,0,20200429,20200515
4284,1,1,1,1,1,0,0,20200220,20200520
10008,0,0,0,0,0,0,1,20200406,20200426
7852,0,0,0,0,0,1,1,20200222,20200315
10588,0,0,0,0,0,0,1,20200223,20200315
2478,0,0,0,0,0,1,0,20200411,20200418
7928,1,1,1,1,0,0,0,20200220,20200405
5626,0,0,0,0,0,0,1,20200223,20200308
10306,0,1,1,1,1,0,0,20200317,20200417
10307,1,1,1,1,1,0,0,20200220,20200315
7337,0,0,0,0,0,0,1,20200322,20200329
1100,0,0,0,0,0,0,1,20200308,20200517
1480,0,0,0,0,0,1,0,20200307,20200516
457,0,0,0,0,0,1,1,20200307,20200517
4124,1,1,1,1,1,0,0,20200316,20200412
3212,0,0,0,0,0,1,1,20200307,20200517
3607,0,1,1,1,1,0,0,20200317,20200520
3605,1,0,0,0,0,0,0,20200302,20200518
3606,1,1,1,1,1,0,0,20200220,20200228
4272,0,0,0,0,0,1,0,20200222,20200516
4401,0,0,0,0,0,1,0,20200302,20200315
4480,0,0,0,0,0,0,1,20200330,20200419
4408,0,0,0,0,1,1,1,20200504,20200517
4407,0,0,0,0,0,1,1,20200302,20200315
10216,1,1,1,1,1,0,0,20200316,20200419
10874,0,0,0,0,0,1,1,20200302,20200315
8199,0,0,0,0,0,1,1,20200504,20200517
8202,0,0,0,0,0,1,1,20200330,20200419
10058,0,0,0,0,0,0,1,20200223,20200517
8664,1,1,1,1,1,0,0,20200220,20200520
3920,0,0,0,0,0,0,1,20200330,20200419
7586,0,0,0,0,0,1,1,20200302,20200315
7533,0,0,0,0,0,0,1,20200426,20200517
4139,0,0,0,0,0,1,1,20200302,20200329
5809,0,0,0,0,0,1,1,20200302,20200315
1828,0,0,0,0,0,0,1,20200223,20200419
4696,0,0,0,0,0,1,1,20200302,20200315
10064,1,1,1,1,1,0,0,20200220,20200520
3610,0,0,0,0,0,0,1,20200223,20200329
3609,1,0,0,0,0,0,1,20200405,20200419
9067,0,0,0,0,0,1,1,20200302,20200315
4306,1,1,1,1,1,0,0,20200406,20200426
4010,1,1,1,1,1,0,0,20200323,20200412
4009,0,1,1,1,1,0,0,20200225,20200228
7005,1,0,0,0,0,1,1,20200405,20200419
7004,0,0,0,0,0,1,1,20200302,20200315
4253,0,0,0,0,0,1,0,20200302,20200315
284,1,1,1,0,0,0,0,20200518,20200520
5521,1,1,1,1,1,0,1,20200316,20200405
4365,1,1,1,1,1,1,0,20200220,20200430
8041,1,1,1,1,1,0,1,20200220,20200430
1563,1,1,1,1,1,0,0,20200224,20200403
5711,1,0,0,0,0,0,0,20200224,20200518
458,1,1,1,1,1,0,0,20200316,20200412
5443,1,1,1,1,1,1,0,20200220,20200430
1523,1,1,1,1,1,1,1,20200220,20200517
9363,1,1,1,1,1,0,0,20200406,20200430
5750,1,1,1,1,0,0,0,20200220,20200430
4439,0,1,1,1,1,0,0,20200220,20200430
8805,1,1,1,1,1,1,1,20200220,20200430
1442,1,1,1,1,1,0,0,20200316,20200403
7570,1,1,1,1,1,1,0,20200316,20200405
5292,1,1,1,1,1,0,0,20200224,20200430
4371,1,1,1,1,1,1,0,20200222,20200430
5549,1,1,1,1,0,0,0,20200220,20200308
4470,1,1,1,1,1,0,0,20200220,20200520
1791,1,1,1,1,1,0,0,20200316,20200430
5298,1,1,1,1,1,0,0,20200220,20200520
2194,0,0,0,0,0,1,0,20200222,20200516
12096,0,0,0,0,0,1,1,20200418,20200419
4679,1,1,1,1,1,0,1,20200220,20200520
4558,0,0,0,0,0,1,0,20200229,20200516
4290,1,1,1,1,1,0,0,20200220,20200322
2206,1,1,1,1,1,1,0,20200220,20200322
4070,0,0,0,0,0,1,1,20200229,20200315
4477,0,0,0,0,0,1,0,20200229,20200516
7905,0,0,0,0,0,1,1,20200222,20200223
12095,0,0,0,0,0,1,1,20200229,20200315
4409,1,1,1,1,1,0,0,20200220,20200520
4144,0,0,0,0,0,1,1,20200418,20200419
497,1,1,1,1,1,0,0,20200220,20200322
8898,1,1,1,1,1,1,1,20200220,20200520
9701,0,0,0,0,0,0,1,20200301,20200315
4141,1,1,1,1,1,1,1,20200420,20200520
4145,1,1,1,1,1,1,1,20200220,20200520
11420,0,0,0,0,0,1,1,20200222,20200517
11423,0,0,0,0,0,1,1,20200222,20200517
4515,0,0,0,0,0,1,1,20200222,20200517
9192,0,0,0,0,0,0,1,20200420,20200510
5005,0,0,0,0,1,1,0,20200425,20200509
11772,0,0,0,0,0,1,1,20200222,20200517
10131,1,1,1,1,1,1,0,20200220,20200520
9700,0,0,0,0,0,0,1,20200223,20200517
11429,1,1,1,1,1,1,0,20200220,20200520
1857,0,0,0,0,0,1,0,20200222,20200516
12392,0,0,0,0,0,1,1,20200222,20200517
10821,0,0,0,0,0,0,1,20200223,20200517
10691,1,1,1,1,0,0,0,20200302,20200329
10653,1,1,1,1,1,0,0,20200323,20200520
6300,0,0,0,0,0,1,0,20200229,20200314
10618,0,0,0,0,0,1,0,20200307,20200516
12053,1,1,1,1,1,1,0,20200220,20200520
8691,1,1,1,1,1,0,0,20200220,20200520
800,0,0,0,0,0,1,0,20200222,20200516
3202,0,0,0,0,0,0,1,20200223,20200517
6745,1,1,1,1,1,1,0,20200220,20200520
5706,1,1,1,1,1,0,0,20200220,20200520
3116,1,1,1,1,1,1,0,20200220,20200520
3018,0,0,0,0,0,1,1,20200222,20200517
3008,1,1,1,1,1,1,1,20200220,20200520
3180,1,1,1,1,1,1,1,20200220,20200520
3009,1,1,1,1,0,0,0,20200220,20200519
3040,0,0,0,0,1,0,0,20200221,20200520
2940,1,1,1,1,1,0,1,20200220,20200520
2257,0,0,0,0,1,0,0,20200221,20200426
2258,1,1,1,1,0,0,0,20200220,20200519
11103,1,1,1,1,0,1,0,20200220,20200519
1365,1,1,1,1,0,0,1,20200220,20200519
3019,1,1,1,1,1,0,1,20200220,20200520
9094,0,0,0,0,0,1,1,20200222,20200517
2967,0,0,0,0,0,1,1,20200222,20200322
2968,0,0,0,0,0,1,1,20200328,20200426
1683,0,0,0,0,1,0,0,20200327,20200430
2900,0,0,0,0,1,1,0,20200508,20200516
1682,0,0,0,0,1,0,0,20200221,20200320
2914,0,0,0,0,0,0,1,20200329,20200503
2912,0,0,0,0,0,0,1,20200510,20200517
2902,0,0,0,0,0,1,0,20200328,20200502
2933,0,0,0,0,1,0,1,20200221,20200322
11361,0,0,0,0,1,1,0,20200327,20200502
6045,0,0,0,0,0,1,1,20200508,20200517
1684,0,0,0,0,1,0,0,20200507,20200520
2932,0,0,0,0,1,0,1,20200327,20200503
11359,0,0,0,0,1,1,0,20200221,20200321
6044,0,0,0,0,0,1,1,20200413,20200503
2934,0,0,0,0,1,0,1,20200507,20200520
11360,0,0,0,0,1,1,0,20200507,20200520
10910,1,1,1,1,1,0,0,20200224,20200320
12426,0,0,0,0,0,0,1,20200223,20200322
3094,1,1,1,1,0,0,0,20200220,20200319
3095,1,1,1,1,0,0,0,20200323,20200429
2913,0,0,0,0,0,0,1,20200223,20200322
7230,1,1,1,1,0,0,0,20200220,20200520
1920,0,0,0,0,0,0,1,20200223,20200520
4269,1,1,1,1,1,1,0,20200222,20200520
917,1,1,1,1,0,0,0,20200220,20200227
4949,0,0,0,0,1,0,0,20200306,20200320
9178,0,0,0,0,1,0,0,20200221,20200424
9179,1,1,1,1,0,0,0,20200220,20200520
935,0,0,0,0,0,1,0,20200307,20200516
11956,1,1,1,1,0,0,0,20200220,20200520
10638,0,0,0,0,0,1,0,20200307,20200516
10369,0,0,0,0,0,1,0,20200406,20200426
6793,0,0,0,0,0,0,1,20200308,20200419
2919,1,1,1,1,1,0,0,20200220,20200322
4673,0,0,0,0,0,1,1,20200222,20200419
11419,1,1,1,1,0,0,0,20200427,20200520
3198,1,1,1,1,1,0,0,20200220,20200322
2352,1,1,1,1,1,0,0,20200316,20200424
9276,1,1,1,1,1,1,0,20200222,20200328
9275,1,1,1,1,1,1,0,20200330,20200520
8274,0,0,0,0,1,0,0,20200403,20200426
3994,1,1,1,1,1,0,1,20200330,20200426
1293,1,1,1,1,1,0,1,20200220,20200329
